sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,data_ambigue,faturamento,nome_completo,ltv_cliente,quantidade_compra_cliente,ultima_compra_cliente,primeira_compra_cliente,dias_compra_cliente,ranking_cliente,dia,mes_num,mes,ano,faturamento_produto,rank_produto,faturamento_produto_mes_ano,rank_produto_mes_ano,percentual,percentual_acumulado,classe_abc,ultima_compra,dias_sem_comprar,cliente_inativo,ultima_venda,dias_sem_venda,produto_inativo
HL1918,iPhone,2,Livia,Corrêa,2018-07-19,São Paulo,5300.0,False,10600.0,Livia Corrêa,142100.0,44,2018-12-04,2018-01-10,27,229,19,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-04,27,False,2018-12-31,0,False
HL1918,iPhone,2,Nathan,Cunha,2018-03-14,São Paulo,5300.0,False,10600.0,Nathan Cunha,76400.0,22,2018-11-08,2018-03-14,53,539,14,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-08,53,False,2018-12-31,0,False
HL8851,Notebook,5,Raíssa,Nimer,2018-03-31,São Paulo,3500.0,False,17500.0,Raíssa Nimer,82400.0,25,2018-11-18,2018-01-14,43,510,31,3,Mar,2018,11371500.0,3,1001000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-18,43,False,2018-12-31,0,False
HL1918,iPhone,3,José,Seixas,2018-03-29,São Paulo,5300.0,False,15900.0,José Seixas,93900.0,29,2018-11-02,2018-03-21,59,468,29,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-02,59,False,2018-12-31,0,False
HL7348,SmartWatch,3,Vitor,Arruda,2018-01-31,São Paulo,1400.0,False,4200.0,Vitor Arruda,152100.0,48,2018-12-30,2018-01-07,1,181,31,1,Jan,2018,4172000.0,7,375200.0,6,0.04200584980794305,1.0,C,2018-12-30,1,False,2018-12-31,0,False
HL8851,Notebook,1,Eduardo,Lopes,2018-09-08,São Paulo,3500.0,False,3500.0,Eduardo Lopes,50100.0,17,2018-11-23,2018-01-09,38,599,8,9,Set,2018,11371500.0,3,976500.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-23,38,False,2018-12-31,0,False
HL1918,iPhone,2,Andreza,Ramos,2018-06-23,São Paulo,5300.0,False,10600.0,Andreza Ramos,96900.0,30,2018-12-17,2018-01-19,14,454,23,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-17,14,False,2018-12-31,0,False
HL2714,Tablet,4,João,Castilho,2018-12-29,São Paulo,1600.0,False,6400.0,João Castilho,108000.0,39,2018-12-29,2018-01-27,2,400,29,12,Dez,2018,4673600.0,6,440000.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-29,2,False,2018-12-31,0,False
HL2714,Tablet,3,Caio,Ferreira,2018-11-04,São Paulo,1600.0,False,4800.0,Caio Ferreira,131400.0,46,2018-12-30,2018-01-18,1,284,4,11,Nov,2018,4673600.0,6,401600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-30,1,False,2018-12-31,0,False
HL1918,iPhone,4,Sthefeson,Barroso,2018-10-18,São Paulo,5300.0,False,21200.0,Sthefeson Barroso,118700.0,45,2018-12-15,2018-01-01,16,345,18,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-15,16,False,2018-12-31,0,False
HL7348,SmartWatch,1,Alvaro,Kranz,2018-11-14,São Paulo,1400.0,False,1400.0,Alvaro Kranz,105100.0,37,2018-11-30,2018-01-14,31,413,14,11,Nov,2018,4172000.0,7,326200.0,7,0.04200584980794305,1.0,C,2018-11-30,31,False,2018-12-31,0,False
HL9962,Android,3,Paola,Abreu,2018-07-26,São Paulo,3400.0,False,10200.0,Paola Abreu,169700.0,50,2018-12-09,2018-02-19,22,119,26,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-09,22,False,2018-12-31,0,False
HL2714,Tablet,2,Thales,Portillo,2018-04-12,São Paulo,1600.0,False,3200.0,Thales Portillo,173600.0,56,2018-12-08,2018-01-29,23,108,12,4,Abr,2018,4673600.0,6,428800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-08,23,False,2018-12-31,0,False
HL1918,iPhone,4,Beatriz,Rodrigues,2018-05-18,São Paulo,5300.0,False,21200.0,Beatriz Rodrigues,90600.0,34,2018-12-02,2018-02-27,29,479,18,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-02,29,False,2018-12-31,0,False
HL4379,Televisão,1,Carolina,Carneiro,2018-05-29,São Paulo,2500.0,False,2500.0,Carolina Carneiro,110700.0,37,2018-12-08,2018-03-19,23,388,29,5,Mai,2018,14827500.0,2,1075000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-08,23,False,2018-12-31,0,False
HL4379,Televisão,5,Alex,Fernandes,2018-11-04,São Paulo,2500.0,False,12500.0,Alex Fernandes,104500.0,34,2018-12-13,2018-02-17,18,416,4,11,Nov,2018,14827500.0,2,1115000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-13,18,False,2018-12-31,0,False
HL1148,Câmera,3,Caio,Affonso,2018-04-18,São Paulo,2100.0,False,6300.0,Caio Affonso,102900.0,31,2018-12-04,2018-03-21,27,426,18,4,Abr,2018,5890500.0,5,453600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-04,27,False,2018-12-31,0,False
HL2714,Tablet,3,João,Júnior,2018-10-01,São Paulo,1600.0,False,4800.0,João Júnior,178300.0,45,2018-12-19,2018-01-24,12,100,1,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-19,12,False,2018-12-31,0,False
HL2714,Tablet,3,Luiz,Almeida,2018-05-02,São Paulo,1600.0,False,4800.0,Luiz Almeida,196000.0,65,2018-12-29,2018-01-01,2,61,2,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-29,2,False,2018-12-31,0,False
HL8851,Notebook,2,Ylana,Teraoka,2018-06-04,São Paulo,3500.0,False,7000.0,Ylana Teraoka,138300.0,45,2018-12-01,2018-01-15,30,251,4,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-01,30,False,2018-12-31,0,False
HL4379,Televisão,5,Victor,Firmino,2018-02-27,São Paulo,2500.0,False,12500.0,Victor Firmino,91000.0,31,2018-11-09,2018-01-24,52,478,27,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-09,52,False,2018-12-31,0,False
HL4379,Televisão,1,Renan,Nucci,2018-03-29,São Paulo,2500.0,False,2500.0,Renan Nucci,46000.0,11,2018-11-10,2018-03-29,51,603,29,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-10,51,False,2018-12-31,0,False
HL1148,Câmera,4,Victoria,Mazza,2018-02-13,São Paulo,2100.0,False,8400.0,Victoria Mazza,99700.0,38,2018-12-27,2018-01-28,4,443,13,2,Fev,2018,5890500.0,5,432600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-27,4,False,2018-12-31,0,False
HL9962,Android,2,Henrique,Silva,2018-09-15,São Paulo,3400.0,False,6800.0,Henrique Silva,88900.0,32,2018-12-14,2018-01-18,17,486,15,9,Set,2018,10822200.0,4,870400.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-14,17,False,2018-12-31,0,False
HL1918,iPhone,4,Luis,Oliveira,2018-04-11,São Paulo,5300.0,False,21200.0,Luis Oliveira,117600.0,37,2018-12-29,2018-02-04,2,352,11,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-29,2,False,2018-12-31,0,False
HL2714,Tablet,2,Manuela,Merege,2018-06-29,São Paulo,1600.0,False,3200.0,Manuela Merege,152000.0,37,2018-12-22,2018-01-03,9,182,29,6,Jun,2018,4673600.0,6,390400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-22,9,False,2018-12-31,0,False
HL9962,Android,2,Jéssica,Netto,2018-05-17,São Paulo,3400.0,False,6800.0,Jéssica Netto,166400.0,45,2018-11-05,2018-01-08,56,128,17,5,Mai,2018,10822200.0,4,907800.0,4,0.10896349659432437,0.8516293376426582,B,2018-11-05,56,False,2018-12-31,0,False
HL2714,Tablet,3,Ana,Felippe,2018-10-06,São Paulo,1600.0,False,4800.0,Ana Felippe,246700.0,81,2018-11-18,2018-01-06,43,12,6,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-18,43,False,2018-12-31,0,False
HL9962,Android,2,Eduardo,Quindeler,2018-07-21,São Paulo,3400.0,False,6800.0,Eduardo Quindeler,98800.0,25,2018-11-09,2018-01-19,52,447,21,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-09,52,False,2018-12-31,0,False
HL1148,Câmera,5,Sarah,Souza,2018-09-11,São Paulo,2100.0,False,10500.0,Sarah Souza,99000.0,32,2018-12-09,2018-01-03,22,446,11,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-09,22,False,2018-12-31,0,False
HL7348,SmartWatch,5,Luiz,Campista,2018-01-21,São Paulo,1400.0,False,7000.0,Luiz Campista,133800.0,35,2018-12-18,2018-01-21,13,271,21,1,Jan,2018,4172000.0,7,375200.0,6,0.04200584980794305,1.0,C,2018-12-18,13,False,2018-12-31,0,False
HL1148,Câmera,3,Antônio,Oliveira,2018-04-14,São Paulo,2100.0,False,6300.0,Antônio Oliveira,124100.0,41,2018-12-31,2018-01-10,0,317,14,4,Abr,2018,5890500.0,5,453600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-31,0,False,2018-12-31,0,False
HL2714,Tablet,2,Livia,Corrêa,2018-12-04,São Paulo,1600.0,False,3200.0,Livia Corrêa,142100.0,44,2018-12-04,2018-01-10,27,229,4,12,Dez,2018,4673600.0,6,440000.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-04,27,False,2018-12-31,0,False
HL8851,Notebook,4,Mariana,Sousa,2018-12-01,São Paulo,3500.0,False,14000.0,Mariana Sousa,97400.0,23,2018-12-01,2018-01-06,30,452,1,12,Dez,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-01,30,False,2018-12-31,0,False
HL1918,iPhone,2,José,Vieira,2018-02-26,São Paulo,5300.0,False,10600.0,José Vieira,107500.0,27,2018-11-13,2018-02-26,48,401,26,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-13,48,False,2018-12-31,0,False
HL7348,SmartWatch,3,Ananda,Dias,2018-11-14,São Paulo,1400.0,False,4200.0,Ananda Dias,84000.0,24,2018-11-29,2018-02-10,32,503,14,11,Nov,2018,4172000.0,7,326200.0,7,0.04200584980794305,1.0,C,2018-11-29,32,False,2018-12-31,0,False
HL1918,iPhone,1,Renan,Nascimento,2018-03-22,São Paulo,5300.0,False,5300.0,Renan Nascimento,170800.0,55,2018-12-11,2018-01-02,20,116,22,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-11,20,False,2018-12-31,0,False
HL9962,Android,4,Ylana,Teraoka,2018-07-08,São Paulo,3400.0,False,13600.0,Ylana Teraoka,138300.0,45,2018-12-01,2018-01-15,30,251,8,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-01,30,False,2018-12-31,0,False
HL8851,Notebook,4,Paula,Calbucci,2018-10-14,São Paulo,3500.0,False,14000.0,Paula Calbucci,167700.0,47,2018-10-23,2018-01-14,69,125,14,10,Out,2018,11371500.0,3,840000.0,4,0.1144941325721535,0.7426658410483339,A,2018-10-23,69,False,2018-12-31,0,False
HL8851,Notebook,2,Gabriela,Mello,2018-03-08,São Paulo,3500.0,False,7000.0,Gabriela Mello,173600.0,50,2018-12-26,2018-03-03,5,108,8,3,Mar,2018,11371500.0,3,1001000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-26,5,False,2018-12-31,0,False
HL1918,iPhone,5,Alex,Fernandes,2018-02-17,São Paulo,5300.0,False,26500.0,Alex Fernandes,104500.0,34,2018-12-13,2018-02-17,18,416,17,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-13,18,False,2018-12-31,0,False
HL4379,Televisão,3,Carolina,Silva,2018-09-11,São Paulo,2500.0,False,7500.0,Carolina Silva,95800.0,30,2018-12-03,2018-03-02,28,458,11,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-03,28,False,2018-12-31,0,False
HL8851,Notebook,3,Felipe,Mendonça,2018-09-08,São Paulo,3500.0,False,10500.0,Felipe Mendonça,87900.0,33,2018-12-20,2018-01-18,11,490,8,9,Set,2018,11371500.0,3,976500.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-20,11,False,2018-12-31,0,False
HL9962,Android,4,Ana,Campos,2018-11-15,São Paulo,3400.0,False,13600.0,Ana Campos,111400.0,38,2018-12-18,2018-02-28,13,382,15,11,Nov,2018,10822200.0,4,1033600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-18,13,False,2018-12-31,0,False
HL4379,Televisão,4,David,Vasconcelos,2018-09-16,São Paulo,2500.0,False,10000.0,David Vasconcelos,139100.0,42,2018-12-30,2018-01-29,1,247,16,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-30,1,False,2018-12-31,0,False
HL7348,SmartWatch,5,Raphael,Mattos,2018-12-30,São Paulo,1400.0,False,7000.0,Raphael Mattos,82100.0,34,2018-12-30,2018-01-02,1,511,30,12,Dez,2018,4172000.0,7,393400.0,7,0.04200584980794305,1.0,C,2018-12-30,1,False,2018-12-31,0,False
HL9962,Android,5,Juan,Fernandes,2018-04-28,São Paulo,3400.0,False,17000.0,Juan Fernandes,130500.0,38,2018-12-21,2018-01-09,10,290,28,4,Abr,2018,10822200.0,4,833000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-21,10,False,2018-12-31,0,False
HL8851,Notebook,1,Lucas,Assunção,2018-08-08,São Paulo,3500.0,False,3500.0,Lucas Assunção,150300.0,44,2018-12-17,2018-03-27,14,191,8,8,Ago,2018,11371500.0,3,931000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-17,14,False,2018-12-31,0,False
HL1918,iPhone,4,Kimberly,Sad,2018-05-14,São Paulo,5300.0,False,21200.0,Kimberly Sad,200200.0,62,2018-11-04,2018-01-26,57,49,14,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-04,57,False,2018-12-31,0,False
HL7348,SmartWatch,3,Gabrielle,Silva,2018-12-03,São Paulo,1400.0,False,4200.0,Gabrielle Silva,108700.0,35,2018-12-10,2018-03-07,21,398,3,12,Dez,2018,4172000.0,7,393400.0,7,0.04200584980794305,1.0,C,2018-12-10,21,False,2018-12-31,0,False
HL2714,Tablet,2,Juliana,Silva,2018-12-22,São Paulo,1600.0,False,3200.0,Juliana Silva,237100.0,81,2018-12-28,2018-01-26,3,17,22,12,Dez,2018,4673600.0,6,440000.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-28,3,False,2018-12-31,0,False
HL8851,Notebook,3,Ives,Teixeira,2018-12-28,São Paulo,3500.0,False,10500.0,Ives Teixeira,151900.0,46,2018-12-28,2018-01-22,3,183,28,12,Dez,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-28,3,False,2018-12-31,0,False
HL8851,Notebook,5,Raissa,Maia,2018-02-03,São Paulo,3500.0,False,17500.0,Raissa Maia,153700.0,54,2018-12-12,2018-01-08,19,177,3,2,Fev,2018,11371500.0,3,843500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-12,19,False,2018-12-31,0,False
HL9962,Android,5,William,Mendonça,2018-03-22,São Paulo,3400.0,False,17000.0,William Mendonça,154300.0,56,2018-12-30,2018-02-07,1,173,22,3,Mar,2018,10822200.0,4,850000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-30,1,False,2018-12-31,0,False
HL2714,Tablet,1,Isabella,Rodrigues,2018-08-06,São Paulo,1600.0,False,1600.0,Isabella Rodrigues,96200.0,36,2018-11-13,2018-02-05,48,457,6,8,Ago,2018,4673600.0,6,342400.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-13,48,False,2018-12-31,0,False
HL7348,SmartWatch,4,Jéssica,Resinente,2018-08-17,São Paulo,1400.0,False,5600.0,Jéssica Resinente,59000.0,27,2018-12-24,2018-01-13,7,584,17,8,Ago,2018,4172000.0,7,340200.0,7,0.04200584980794305,1.0,C,2018-12-24,7,False,2018-12-31,0,False
HL7348,SmartWatch,1,Victor,Corrêa,2018-03-14,São Paulo,1400.0,False,1400.0,Victor Corrêa,89700.0,28,2018-12-28,2018-01-09,3,481,14,3,Mar,2018,4172000.0,7,366800.0,7,0.04200584980794305,1.0,C,2018-12-28,3,False,2018-12-31,0,False
HL4379,Televisão,1,Jeferson,Sone,2018-12-22,São Paulo,2500.0,False,2500.0,Jeferson Sone,113500.0,32,2018-12-25,2018-02-05,6,373,22,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-25,6,False,2018-12-31,0,False
HL2714,Tablet,2,Bruna,Londero,2018-05-29,São Paulo,1600.0,False,3200.0,Bruna Londero,147600.0,52,2018-12-18,2018-01-06,13,200,29,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-18,13,False,2018-12-31,0,False
HL2714,Tablet,1,João,Pedrazza,2018-02-12,São Paulo,1600.0,False,1600.0,João Pedrazza,139800.0,40,2018-12-01,2018-01-19,30,244,12,2,Fev,2018,4673600.0,6,380800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-01,30,False,2018-12-31,0,False
HL1148,Câmera,3,Diego,Mello,2018-01-28,São Paulo,2100.0,False,6300.0,Diego Mello,240400.0,65,2018-12-06,2018-01-28,25,15,28,1,Jan,2018,5890500.0,5,487200.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-06,25,False,2018-12-31,0,False
HL9962,Android,1,Gabrielle,Figueiredo,2018-07-29,São Paulo,3400.0,False,3400.0,Gabrielle Figueiredo,96700.0,36,2018-10-08,2018-01-10,84,455,29,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-10-08,84,False,2018-12-31,0,False
HL1918,iPhone,1,Vinícius,Antunes,2018-02-10,São Paulo,5300.0,False,5300.0,Vinícius Antunes,110500.0,32,2018-12-25,2018-01-16,6,389,10,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-25,6,False,2018-12-31,0,False
HL8851,Notebook,4,Gabrielle,Figueiredo,2018-06-27,São Paulo,3500.0,False,14000.0,Gabrielle Figueiredo,96700.0,36,2018-10-08,2018-01-10,84,455,27,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-10-08,84,False,2018-12-31,0,False
HL4379,Televisão,5,Felipe,Mello,2018-09-19,São Paulo,2500.0,False,12500.0,Felipe Mello,124900.0,38,2018-11-05,2018-02-28,56,312,19,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-05,56,False,2018-12-31,0,False
HL1918,iPhone,1,Raphael,Rezende,2018-08-17,São Paulo,5300.0,False,5300.0,Raphael Rezende,93100.0,21,2018-10-11,2018-02-09,81,472,17,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-10-11,81,False,2018-12-31,0,False
HL4379,Televisão,5,Ulisses,Filho,2018-08-30,São Paulo,2500.0,False,12500.0,Ulisses Filho,264300.0,82,2018-12-24,2018-01-02,7,6,30,8,Ago,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL4379,Televisão,3,José,Vieira,2018-05-09,São Paulo,2500.0,False,7500.0,José Vieira,107500.0,27,2018-11-13,2018-02-26,48,401,9,5,Mai,2018,14827500.0,2,1075000.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-13,48,False,2018-12-31,0,False
HL2714,Tablet,1,Luíza,Garcia,2018-01-03,São Paulo,1600.0,False,1600.0,Luíza Garcia,194400.0,61,2018-11-09,2018-01-03,52,63,3,1,Jan,2018,4673600.0,6,334400.0,7,0.0470562175604992,0.9579941501920569,C,2018-11-09,52,False,2018-12-31,0,False
HL8851,Notebook,3,Célio,Xavier,2018-02-15,São Paulo,3500.0,False,10500.0,Célio Xavier,164600.0,55,2018-12-30,2018-01-06,1,137,15,2,Fev,2018,11371500.0,3,843500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-30,1,False,2018-12-31,0,False
HL2714,Tablet,1,Guilherme,Merotto,2018-06-21,São Paulo,1600.0,False,1600.0,Guilherme Merotto,164600.0,50,2018-12-24,2018-01-16,7,137,21,6,Jun,2018,4673600.0,6,390400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-24,7,False,2018-12-31,0,False
HL8851,Notebook,3,Thomáz,Vannier,2018-07-03,São Paulo,3500.0,False,10500.0,Thomáz Vannier,122000.0,29,2018-11-26,2018-02-07,35,325,3,7,Jul,2018,11371500.0,3,1004500.0,4,0.1144941325721535,0.7426658410483339,A,2018-11-26,35,False,2018-12-31,0,False
HL4379,Televisão,5,Lucas,Costa,2018-12-16,São Paulo,2500.0,False,12500.0,Lucas Costa,118100.0,41,2018-12-24,2018-01-05,7,348,16,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL4379,Televisão,1,Pedro,Lyra,2018-02-12,São Paulo,2500.0,False,2500.0,Pedro Lyra,98800.0,33,2018-12-06,2018-01-25,25,447,12,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-06,25,False,2018-12-31,0,False
HL4379,Televisão,4,Eduardo,Vargas,2018-04-02,São Paulo,2500.0,False,10000.0,Eduardo Vargas,143700.0,47,2018-12-21,2018-01-08,10,221,2,4,Abr,2018,14827500.0,2,1107500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-21,10,False,2018-12-31,0,False
HL4379,Televisão,3,Beatriz,Rocha,2018-12-27,São Paulo,2500.0,False,7500.0,Beatriz Rocha,159100.0,60,2018-12-28,2018-01-11,3,155,27,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL1148,Câmera,2,Isabelle,Gonçalves,2018-02-12,São Paulo,2100.0,False,4200.0,Isabelle Gonçalves,83200.0,32,2018-12-03,2018-02-08,28,507,12,2,Fev,2018,5890500.0,5,432600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-03,28,False,2018-12-31,0,False
HL1918,iPhone,4,Larissa,Jesus,2018-07-05,São Paulo,5300.0,False,21200.0,Larissa Jesus,246900.0,64,2018-12-21,2018-01-10,10,11,5,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-21,10,False,2018-12-31,0,False
HL8851,Notebook,2,Larissa,Jesus,2018-03-25,São Paulo,3500.0,False,7000.0,Larissa Jesus,246900.0,64,2018-12-21,2018-01-10,10,11,25,3,Mar,2018,11371500.0,3,1001000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-21,10,False,2018-12-31,0,False
HL4379,Televisão,4,Jéssica,Netto,2018-11-05,São Paulo,2500.0,False,10000.0,Jéssica Netto,166400.0,45,2018-11-05,2018-01-08,56,128,5,11,Nov,2018,14827500.0,2,1115000.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-05,56,False,2018-12-31,0,False
HL1918,iPhone,5,Gustavo,Thome,2018-03-30,São Paulo,5300.0,False,26500.0,Gustavo Thome,137700.0,33,2018-10-26,2018-01-27,66,253,30,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-10-26,66,False,2018-12-31,0,False
HL7348,SmartWatch,5,Guilherme,Merotto,2018-03-07,São Paulo,1400.0,False,7000.0,Guilherme Merotto,164600.0,50,2018-12-24,2018-01-16,7,137,7,3,Mar,2018,4172000.0,7,366800.0,7,0.04200584980794305,1.0,C,2018-12-24,7,False,2018-12-31,0,False
HL1918,iPhone,3,João,Siqueira,2018-09-28,São Paulo,5300.0,False,15900.0,João Siqueira,88400.0,21,2018-12-25,2018-02-22,6,488,28,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-25,6,False,2018-12-31,0,False
HL2714,Tablet,3,Bernard,Pedrosa,2018-03-27,São Paulo,1600.0,False,4800.0,Bernard Pedrosa,209500.0,64,2018-12-27,2018-01-16,4,36,27,3,Mar,2018,4673600.0,6,387200.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-27,4,False,2018-12-31,0,False
HL1148,Câmera,4,Roberta,Pimenta,2018-09-14,São Paulo,2100.0,False,8400.0,Roberta Pimenta,193500.0,66,2018-12-13,2018-01-06,18,65,14,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-13,18,False,2018-12-31,0,False
HL4379,Televisão,2,Raphael,Coelho,2018-06-20,São Paulo,2500.0,False,5000.0,Raphael Coelho,80500.0,24,2018-12-23,2018-01-03,8,520,20,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-23,8,False,2018-12-31,0,False
HL2714,Tablet,1,Carolina,Silva,2018-10-23,São Paulo,1600.0,False,1600.0,Carolina Silva,95800.0,30,2018-12-03,2018-03-02,28,458,23,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-03,28,False,2018-12-31,0,False
HL9962,Android,4,Arthur,Souza,2018-08-21,São Paulo,3400.0,False,13600.0,Arthur Souza,145900.0,47,2018-12-31,2018-01-26,0,213,21,8,Ago,2018,10822200.0,4,758200.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-31,0,False,2018-12-31,0,False
HL4379,Televisão,2,Bruna,Chein,2018-08-29,São Paulo,2500.0,False,5000.0,Bruna Chein,36200.0,11,2018-08-29,2018-03-17,124,619,29,8,Ago,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-08-29,124,True,2018-12-31,0,False
HL1918,iPhone,2,Danilo,Alves,2018-08-29,São Paulo,5300.0,False,10600.0,Danilo Alves,203800.0,55,2018-12-29,2018-03-29,2,39,29,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-29,2,False,2018-12-31,0,False
HL4379,Televisão,2,Bruna,Ramos,2018-06-01,São Paulo,2500.0,False,5000.0,Bruna Ramos,143000.0,41,2018-11-14,2018-01-24,47,225,1,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-14,47,False,2018-12-31,0,False
HL1918,iPhone,1,Carolina,Bernardes,2018-08-23,São Paulo,5300.0,False,5300.0,Carolina Bernardes,118200.0,35,2018-11-04,2018-02-11,57,347,23,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-04,57,False,2018-12-31,0,False
